num,year_grade,book,chapter_num,chapter_name,section_num,section_name,knowledge_points,section_summarnum,year_grade,book,chapter_num,chapter_name,section_num,section_name,knowledge_points,section_summary
52,8,第四冊,5,行政法規與行政救濟,2,生活中有哪些常見的行政管理？,行政行為、行政程序,本節介紹了生活中常見的行政管理，包括政府如何通過制定和執行各種規範和政策，以維持公共秩序和促進社會福利。行政行為被視為政府機構為實現公共利益而採取的具體措施或行動，其中可能包含各類官方決策，如財政預算的分配或重大基礎設施的規劃。行政程序則指揮有關部門如何進行具體的行政行為，其目的在於確保這些行為符合法律程序，保障公民的權益和參與權。對於普通公民而言，理解和利用行政程序，可以有效地維護自身合法權益，保障在遭遇行政行為時能夠合理應對。
53,8,第四冊,5,行政法規與行政救濟,3,行政救濟的方法,訴願制度、行政訴訟制度,本節介紹行政救濟的方法，主要著重於探討在行政行為下對不當或違法決策的救濟管道。首先，訴願制度是行政救濟的第一道程序，旨在讓人民對於行政機關所作的不當決策提出異議，這提供一個更迅速且低成本的解決方案。其次，若訴願不成或對結果仍不滿意，人民可進而提起行政訴訟制度，此途徑為司法救濟的方式，由法院作出最終的裁判。此外，小節中也分析了兩種制度的優劣與適用範圍，探討如何在不同的情況下選擇適當的救濟方式，以確保公民權益得到有效保障，並保持行政機關的依法行政。整體而言，行政救濟方法的設計，旨在提供全面的權利保護途徑，以促進行政透明度和法治。
54,8,第四冊,6,兒少權益的維護,1,兒少權益誰來維護？,兒少福利發展法、兒童權利公約,本節探討兒童及少年權益的維護，強調社會對弱勢族群的保護責任。首先介紹《兒少福利發展法》，這是確保兒少基本權益的重要法律，規範政府及相關機構應提供的保護措施。此外，本節還提及《兒童權利公約》，該公約對兒童的生存、保護、發展及參與權提出國際性認可標準，各國需致力實行以保障兒少健全成長。本節強調政府與社會的共同責任，並呼籲大家加強對兒少權益問題的關注與行動，以確保兒童及少年健康成長環境的持續改善。
55,8,第四冊,6,兒少權益的維護,2,少年犯罪行為的處理,少年犯矯正機構、再犯預防措施,本節討論了少年犯罪行為的處理，重點在於如何有效地矯正和預防青少年再犯。首先，政府和社會組織需要協同合作，為少年犯提供專門的矯正機構，這些機構不僅注重法律制裁，更強調心理疏導和教育，以改變其行為模式。其次，預防再犯是處理少年犯罪中不可或缺的一環，透過早期介入、持續跟蹤輔導以及提供職業訓練和教育機會，使青少年重新融入社會，避免再次走上犯罪道路。綜合考量每名少年犯的背景和需求，量身訂製的矯正方案是成功的關鍵。
56,9,第五冊,1,選擇與消費,1,選擇與機會成本,選擇、機會成本,本節介紹選擇與消費決策中重要的概念，如選擇與機會成本。選擇是指個人在資源有限的情況下，為了達成目標需做出的多種決策。這些選擇背後隱含著機會成本的考量，即放棄某一選項所失去的潛在收益。選擇通常受限於收入、價格和個人偏好，對生活決策有深遠影響。因此，了解選擇與機會成本可幫助個人做出更佳決策。本節強調合理資源分配對提高個人滿意度和生活品質的重要性，並提供一些評估選擇的方法以優化消費決策。
57,9,第五冊,1,選擇與消費,2,誘因影響選擇行為,誘因的重要性、消費選擇的影響,本節內容探討了誘因在影響消費者選擇行為中的關鍵作用。首先，誘因的重要性是每個消費者在做出購買決策時考量的核心因素之一。消費選擇的影響體現在各種誘惑性優惠或者促銷戰略中，消費刺激如折扣、贈品和會員積分計畫等，都是強而有力的誘因策略，能夠驅使消費者做出特定的購買決策。在了解這些誘因之後，企業可以更有效地設計行銷計畫，從而達到影響消費者選擇行為的最終目的。此外，消費者也應該意識到這些誘因的存在，從而在做出選擇時更加理性和客觀。
58,9,第五冊,1,選擇與消費,3,影響消費者的因素,文化和價值觀、社會經濟地位,本節介紹影響消費者的多種因素，文化和價值觀是關鍵的一環，因為它們塑造了人們的偏好和消費習慣，不同文化背景下的消費行為可能有顯著差異。此外，社會經濟地位同樣對消費選擇有重要影響，消費者的收入水平、職業和教育程度等均會影響其購物行為和消費決策。具體而言，收入較高的群體往往具有較高的購買力，能夠選擇質量更高的商品和服務，而收入較低的群體則可能更加關注性價比。在全球化和互聯網時代，這些因素的影響變得更加顯著和多樣化，因此理解這些因素的相互作用對於商家來說至關重要，能夠幫助他們更好地鎖定目標市場並制定合適的行銷策略。
59,9,第五冊,2,生產與資源分配,1,生產與利潤,生產因素、利潤最大化,在生產與利潤的討論中，首先介紹了生產過程的基本組成，包括土地、勞動、資本與企業家才能等生產要素的組合及其效率。其中，生產因素的有效利用是企業競爭力提升的關鍵。另外，文中著重講述企業在生產過程中追求利潤最大化的策略，這涉及到產品定價、成本控制及市場需求分析。通過對成本收益分析方法的探討，了解如何在不斷變化的市場環境中做出適應性決策，以實現企業的長期可持續發展和競爭優勢。整體來看，該小節強調了理論與實際應用相結合的重要性。
60,9,第五冊,2,生產與資源分配,2,影響生產者的因素,資源稟賦、生產成本,本節主要探討影響生產者決策的各種因素，包括自然資源、技術水平和市場需求等。首先，資源稟賦是決定生產者能夠利用哪些資源進行生產的重要因素，這會直接影響生產效率和產品的質量。此外，生產成本也是生產者須考量的關鍵因素，成本的高低會影響最終產品的定價和市場競爭力。生產者在制定生產計劃時，必須權衡這些因素，以達到最大化效率和收益的目標。通過了解和分析這些影響因素，生產者可以更有效地做出生產決策，提高生產力和競爭力。
61,9,第五冊,2,生產與資源分配,3,資源分配與公平正義,資源分配、公平正義,本節探討資源分配的原則和實踐，強調在有限資源下如何有效和公正地進行分配。資源分配涉及到經濟體系中資源的配置，考慮效率與效率之間的平衡以及分配的公平性。公平正義是另一個核心議題，討論如何在資源分配中維護社會公正，減少貧富差距，並確保每個人都有基本生活保障。通過案例分析，本節闡述了不同分配模式對社會結構和個人生活的影響，強調了決策者在政策制定中兼顧效率與公平的必要性，並指出社會資源分配不僅是經濟問題，也是深刻的社會倫理挑戰。
62,9,第五冊,3,市場與競爭,1,市場與交易,供給與需求理論、市場均衡,本節介紹市場與交易的基本概念，首先闡述了供給與需求理論，這是市場如何運作的核心原理。當需求增加而供給不變時，價格會上升，反之亦然，這動態影響著市場價格和交易量。繼而討論市場均衡，指出在均衡狀態下，市場供需一致，沒有短缺或盈餘。理解這些概念有助於分析市場反應及預測價格變動，並強調市場調節機制在資源分配中的角色。此外，市場與交易的過程不僅涉及經濟計算，還牽涉心理與社會因素，影響決策行為和交易效率。
63,9,第五冊,3,市場與競爭,2,市場競爭方式與程度,供需法則、完全競爭市場,本節主要介紹市場競爭的不同方式與程度，分析市場如何運作的機制。首先討論供需法則，說明市場價格如何通過需求與供給的相互作用而決定，並進一步探討價格如何影響市場資源的配置。接著講解完全競爭市場的概念，此類市場中有許多買賣雙方，產品同質且透明度高，參與者不具有影響價格的能力，因此價格只能由市場決定，進而達到資源最有效的分配。了解以上概念有助於學生對市場運作的基本原理和不同競爭程度下的市場行為有更深入的認識。
64,9,第五冊,3,市場與競爭,3,消費者權益的保障,消費者權益、保障措施,本節主要探討消費者在市場競爭環境中所擁有的各項權益及其保障措施。首先，消費者權益指的是消費者作為市場的重要一環，應享有的知情權、安全權、公平交易權等基本權益。為保障這些權益，各國政府通常設立相關法律法規，如《消費者保護法》，以確保消費者在商品或服務選擇過程中的安全和公平。此外，消費者個人應具備一定的維權意識和能力，善於利用法律途徑、消費者委員會等機制，積極維護自身利益。本節強調了解和行使消費者權益的重要性，以及社會各界共同努力以提升消費者保障水平的必要性。
65,9,第五冊,4,分工與貿易,1,分工合作的社會,分工、合作,本節介紹了分工在社會中的重要性以及合作的必要性。透過分工，各個個體能夠專注於自己擅長的領域，提高整體效率，進而促進生產力的提升。分工讓社會中的專業技能得以深入發展，同時也導致經濟的互賴性增加。因此，協作成為保障社會高效運行的關鍵。另外，隨著全球化的發展，國家之間的分工和貿易日益密切。一國的勞動者和企業通過分工與合作，不僅能夠有效地生產產品，還能夠進行貿易以獲取更多的資源和利益。因此，理解分工合作的原理對於認識現代經濟和社會運作具有重要意義。
66,9,第五冊,4,分工與貿易,2,國際分工與國際貿易,絕對利益法則、比較利益法則,本節主要探討國際分工與貿易的基本概念，強調各國透過分工提升生產效率的優勢。首先介紹絕對利益法則，指出當一國在某產品的生產上具有絕對優勢時，該國應專注生產此產品並出口以獲取最大利益。接著解釋比較利益法則，即使一國在所有產品的生產上都不具絕對優勢，仍然可以透過專注於相對效率較高的產品進行貿易，從而提高全球資源的配置效率。這兩個法則示範了為何國際貿易能促進經濟成長，並引導各國在經濟全球化中如何運用分工實現雙贏。
67,9,第五冊,4,分工與貿易,3,臺灣開放進口商品的利弊,開放進口、平衡發展,在這一節中，我們探討了臺灣開放進口商品所帶來的利與弊。開放進口有助於提升市場競爭力，促進臺灣經濟的國際化與多樣化，有利於消費者獲取更多選擇和更低的價格。然而，過度依賴進口產品也可能導致本地產業的衰退，影響經濟自主性，進而可能造成就業市場的不穩定。因此，如何在促進進口和保護本地產業之間找到平衡成為政策制定者面臨的挑戰。政策需要兼顧國際市場的需求和本地經濟的穩定發展，以實現經濟的可持續性和平衡增長。
68,9,第五冊,5,貨幣的使用,1,為什麼會出現貨幣？,交易的需求、價值儲藏,本節主要探討了貨幣的起源及其必要性。最初，人們通過以物易物的方式進行交易，但隨著經濟活動的增強和需求的複雜化，以物易物所涉及的交換困難逐漸顯現，特別是在匹配雙方需求時的低效率問題。於是，一種穩定且普遍接受的交換媒介——貨幣便自然誕生，以解決交易中的不便。貨幣不僅充當交易的中介，更重要的是它具備價值儲藏功能，能夠有效地保存並累積財富，從而促進了市場經濟的深化和跨時間的資源配置。
69,9,第五冊,5,貨幣的使用,2,新型態的支付工具,電子支付、數字貨幣,隨著科技的進步，新型態的支付工具逐漸取代傳統的現金支付。其中，電子支付以其便捷性和安全性成為消費者的首選，涵蓋了行動支付、雲端支付等多種形式。數字貨幣則是由中央銀行或私人機構發行的虛擬貨幣，它不僅可以降低交易成本，還可以提升支付效率。這些工具的普及正在改變人們的支付習慣，推動著經濟活動的數字化。在這樣的背景下，了解並適應這些新型支付工具變得越發重要，既能掌握消費趨勢，也為財務管理提供了便利。
70,9,第五冊,5,貨幣的使用,3,外幣與匯率,匯率、外匯市場,本節探討了外幣的概念及其在國際貿易和金融中的角色。匯率作為不同國家貨幣間的交換比例，對國際經濟活動有重大影響。外匯市場是世界上最具流動性和規模龐大的市場，作用於國際匯率的形成及調整。此章節解析了匯率的決定因素，包括供求關係、中央銀行政策、經濟指標和市場情緒等。還探討了固定匯率與浮動匯率制度的優缺點，及其對一國經濟的影響。此外，小節也涵蓋了匯率變動如何影響進出口、跨國投資及旅行消費等方面，深入淺出地解釋了匯率變動的經濟和社會效應。
71,9,第五冊,6,社會中的勞動參與,1,為什麼勞動參與是重要的？,勞動力市場、經濟發展,本節探討了勞動參與在社會中的重要性，首先，勞動力市場是任何社會經濟的基石，勞動力的供給和需求直接影響薪資水平及工作機會，勞動參與率的高低反映了社會的經濟活力，影響著經濟增長和人口結構等因素。其次，勞動參與推動了個人和整體的經濟發展，個人因勞動獲得收入和發展機會，提升生活質量，整體上，更多的勞動參與促進創新和生產效率，增強國家的競爭力和可持續發展。這使得理解勞動參與的重要性成為每個公民必要的社會知識。
72,9,第五冊,6,社會中的勞動參與,2,為何要保障市場勞動參與？,勞動權、勞動參與保障,本節探討了市場勞動參與的重要性及保障其參與的必要性。首先，勞動權作為一項基本人權，對個體自我價值實現至關重要。擁有勞動權不僅能促進個人經濟獨立，還能提高整體社會的生產力。其次，勞動參與保障機制有助於提升就業機會，減少失業問題，並促進社會公平。這些保障措施包括完善的法律體系、公平的勞動市場及全面的教育和培訓制度，以確保不同背景和性別的人都有公平的就業機會。同時，企業和政府應合作維護勞動者的基本權益，確保在經濟發展過程中實現社會的和諧與穩定。
73,9,第六冊,1,科技發展,1,科技發展的應用與影響,科技進步、社會變革,本節探討科技發展的應用及其對社會帶來的深遠影響。首先，科技進步加速了各領域的創新與發展，例如信息技術、醫療科技及可再生能源等，都極大地改善了人們的生活質量與效率。此外，科技的應用也促進了社會結構的變革，如促進全球化進程、增強數據分析能力、改變勞動力市場形態，甚至影響到經濟模式與文化交流。其次，科技發展帶來的挑戰同樣不容忽視，諸如網絡安全問題、隱私權保護、科技倫理等，均需謹慎處理，以確保科技正向推動人類社會走向更美好的未來。因此，本節旨在使學生全盤理解科技對現代生活的深刻影響與未來趨勢。
74,9,第六冊,1,科技發展,2,尊重智慧財產權,專利權、著作權,本節主要介紹了智慧財產權的概念及其重要性。首先，智慧財產權是一種法律權利，用於保護創意及創新成果，讓創作者能夠因其勞動成果獲得合理的經濟回報，其中專利權和著作權都屬於智慧財產權的重要組成部分。其次，本節探討了專利權如何保護發明和技術，並在技術創新的過程中扮演的角色。同時，著作權則用於保護文學、藝術作品的創作，保障創作者的權益。另外，尊重智慧財產權不僅是一種法律義務，也是一種對創新價值的認同，有助於推動科技發展及社會進步。
75,9,第六冊,2,全球化的影響與挑戰,1,全球化的影響,跨國公司、文化交流,本節探討全球化對不同國家的影響，首先介紹跨國公司如何在全球經濟中扮演重要角色，影響當地經濟、就業與市場運作，並分析這種運作模式對於發展中國家和已開發國家的利弊。其次，討論全球化帶來的文化交流與融合，包括飲食、音樂、語言等方面的互動與影響。文化交流促進了多元文化的擴散與接受，然而也可能導致文化同質化的問題。此外，本節還涉及全球化如何改變人們的生活方式，以及在全球化進程中，各國為應對挑戰所採取的策略和政策。這些內容幫助學生理解全球化對社會、經濟和文化的深遠影響。
76,9,第六冊,2,全球化的影響與挑戰,2,全球化面臨的挑戰,貿易壁壘、文化衝突,全球化面臨著多方面的挑戰，其中貿易壁壘的存在使得國際間的貨物和服務流通受到限制，導致市場的非效率性和不公平競爭現象。而文化衝突則是不同國家和地區由於文化背景、價值觀念的差異，導致在全球化進程中出現的摩擦與不和諧。這些挑戰不僅影響著國際社會的和諧與穩定，也對各國的經濟和文化交流造成潛在的威脅與障礙。因此，如何在全球化的背景下促進不同國家和地區的共融，減少衝突與壁壘，成為當今國際社會的重要課題。
77,9,第六冊,3,國際參與,1,國際社會的互動,國際組織、國際合作,本節探討國際社會中的各種互動形式，特別是通過不同的國際組織和合作機制來促進各國之間的合作與交流。國際組織在全球治理中扮演著重要的角色，提供了一個多邊協商和決策的平台，使各國能夠共同解決涉及多方面的全球性問題，如環境、貿易和人權。此外，國際合作也是實現和平與安全的重要途徑，透過合作，各國可以增進相互了解、分享資源與技術，並應對共同面臨的挑戰。本節還強調了國家間互動的重要性，以及通過合作和協商來確保國際秩序和穩定的必要性。
78,9,第六冊,3,國際參與,2,我國身處的國際環境,國際合作、國際組織,本節主要介紹了我國在國際社會中的角色與參與方式。在全球化的背景下，各國之間的互動與合作被強調。我國不僅是多個國際組織的積極成員，還參與各類區域性與全球性合作倡議，如聯合國、世界貿易組織等。我國的外交政策與國際策略重點在於促進和平發展、建設和諧世界。在國際經濟、文化、科技等領域，我國的參與與貢獻日益彰顯。同時，本節還分析了國際形勢的變遷對我國政策制定的影響，強調國際合作的重要性。
