num,year_grade,book,chapter_num,chapter_name,section_num,section_name,knowledge_points,section_summary
,11,選修二,2,化學鍵,3,價殼層電子對互斥理論與分子形狀,VSEPR理論、分子形狀判斷、電子對排布型態、鍵結電子對與孤對電子對、混成軌域類型（sp、sp2、sp3）、鍵角比較、共平面與非共平面、立體結構與極性、幾何異構物,本節重點在介紹「價殼層電子對互斥理論（VSEPR theory）」，藉由分析中心原子周圍的鍵結電子對（bp）與孤對電子對（lp）數目，預測分子的三維形狀與鍵角大小。例如 AX2 為直線形、AX3 為平面三角形、AX3E 為三角錐形、AX2E2 則為彎曲形等。並進一步探討不同混成軌域（如 sp、sp2、sp3）對分子形狀的影響，以及孤電子對對鍵角的壓縮效應。此外，也涵蓋了如何從路易斯結構判斷分子是否遵守八隅體規則、是否具有共振結構等。本節常見題型包括：判斷分子或離子的形狀、比較鍵角大小、推斷中心原子的混成類型、選出具有特定形狀或極性的分子、分析是否具備幾何異構等，並常與實際分子結構如 H2O、NH3、BF3、CH4 等結合出題，是選修化學中最常見的圖像題與理解題來源。
,11,選修二,2,化學鍵,4,分子極性與分子間作用力,分子極性、鍵偶極、分子形狀、分子偶極矩、分子間作用力、氫鍵、分散力、偶極－偶極力,本節重點在於了解分子是否具有極性，以及分子之間的作用力如何影響物質的性質。首先，極性共價鍵的形成取決於鍵結原子間的電負度差，而整個分子是否為極性分子，則與分子結構（如對稱性、孤對電子）有關。具極性鍵但分子對稱者（如CO₂）可為非極性分子。其次，分子間作用力包括分散力、偶極－偶極力與氫鍵等，對沸點、熔點、溶解度與黏滯性有重要影響。題型常考「判斷分子極性與形狀」、「比較沸點或熔點高低」、「推論分子間作用力種類」、「氫鍵是否存在」、「同分異構物對性質的影響」等，並透過實驗結果或性質推論分子結構與作用力，為學生打下理解物質性質的關鍵基礎。
,11,選修二,3,反應速率定律,1,化學反應速率與表示法,化學反應速率、速率表示法、反應係數與速率關係、速率單位判斷、反應級數與速率定律、實驗數據判斷反應級數、半生期與級數判別、影響速率的條件,本節主要介紹化學反應速率的基本概念與表示法，學生需了解反應速率的定義、如何以反應物或生成物的濃度變化表示速率。此外，本節也介紹不同反應物在反應式中對應的係數比與速率之間的對應關係，並透過速率表示法推導反應物或生成物的速率關係。常見題型包括根據濃度變化計算速率、透過實驗數據推判反應級數、運用半生期判別反應級數、分析速率與濃度關係推導速率定律等。學生需特別注意速率單位的判斷與其對應的反應級數推導，並理解影響速率常數的因素僅與溫度、催化劑和反應物本質有關，而與反應物濃度無關。題目形式多樣，包含計算題、概念題與速率圖形判讀，為後續學習速率定律與反應機構奠定基礎。
,11,選修二,3,反應速率定律,2,化學反應的模型,碰撞理論、有效碰撞、活化能、活化複合體、反應位能圖、反應機構、中間產物、催化劑,本節主要探討化學反應進行的微觀機制，介紹碰撞理論與反應速率間的關係。根據碰撞理論，反應物分子需以足夠的能量且正確的位向碰撞，才能形成活化複合體，進而產生生成物。活化能是反應能夠進行的最小能量門檻，而位能圖則用來視覺化反應過程中的能量變化，包括反應物、活化複合體與生成物間的能量關係。透過此圖可以判斷反應的放吸熱性、正逆反應的活化能大小。章節也涵蓋反應機構，解析複雜反應如何經由數個簡單步驟進行，中間產物與催化劑的角色也會被探討。常見題型包含判斷碰撞是否有效、位能圖判讀、比較反應活化能與反應熱、推斷中間產物與反應路徑的可能性等，對圖形理解與能量關係的掌握是答題關鍵。
,11,選修二,3,反應速率定律,3,影響反應速率的因素,反應速率相關因素、反應物本質、動能分布、勻相與不勻相催化,本節主要探討影響化學反應速率的各種因素，幫助學生了解在相同反應下，條件不同會如何改變反應的快慢。常見影響因素包括溫度、表面積、濃度、催化劑、反應物的本質以及活化能等。溫度越高，超過低限能的分子數量增加，使反應速率提升；表面積增大可增加接觸機會，常見於不勻相反應中，例如金屬粉塵引起爆炸；濃度愈高，碰撞頻率愈大；催化劑則可改變反應途徑並降低活化能，使反應加快但不影響產率。此外，也需認識分子動能分布圖與有效碰撞的概念。本節常見題型包括：判斷反應速率快慢、分析催化劑作用、比較不同條件對反應速率的影響、動能分布圖判讀、勻相與不勻相催化的應用等，題型多元，需掌握原理並靈活判斷。
,11,選修三,1,化學平衡,1,化學平衡與平衡常數,化學平衡、平衡狀態、平衡常數Kc與Kp、反應商Q、正逆反應速率、動態平衡、平衡常數與溫度的關係、平衡常數的計算與判斷反應方向,本節「化學平衡與平衡常數」介紹可逆反應在密閉系統中達到穩定狀態時的特性，即反應速率相等但物質仍持續轉化的動態平衡狀態。學生需理解化學平衡的定義、如何判斷反應是否達平衡、及平衡達成時各物種濃度不再改變的意義。透過平衡常數Kc（濃度）與Kp（壓力）的定義與計算，學生學會以反應物與生成物的濃度比值來判斷平衡是否偏向右或左。題型包括利用Kc或Kp計算、比較反應商Q與K判斷反應方向、平衡濃度與壓力計算、探討不同初始條件是否能達平衡，以及影響平衡的因素，如溫度、壓力與催化劑等。此外，學生也需熟悉平衡常數不受濃度、壓力、催化劑改變的概念，但會因溫度改變而改變。本節強調理解與應用概念，並重視圖表與數據的綜合理解能力。
,11,選修三,1,化學平衡,2,平衡的移動,勒沙特列原理、濃度變化對平衡的影響、壓力與體積變化對平衡的影響、溫度變化對平衡的影響、催化劑對平衡的影響、平衡常數K與反應條件的關係、Kp與Kc的轉換與應用、反應熱與平衡方向判斷、氣體反應係數變化與平衡移動方向,本節主要介紹化學平衡受到外界條件改變時如何產生移動，並建立新的平衡狀態。這些外界變因包括濃度、壓力、體積、溫度與催化劑，其中以勒沙特列原理為核心，說明當系統受到擾動時會自動調整以減弱擾動。學生需理解各種操作對反應方向的影響，例如壓縮體積時平衡會往氣體總係數較少的一方移動、升高溫度則有利於吸熱反應，反之則有利放熱反應等。常見題型包含判斷平衡移動方向、解釋某操作對平衡濃度的影響、推論平衡常數變化、圖表判讀、實驗應用等，重點在於靈活運用概念判斷操作對系統中各物質的影響及平衡是否移動。
,11,選修三,1,化學平衡,3,溶解度平衡,溶度積Ksp、溶解平衡、同離子效應、沉澱形成與判斷、共存離子問題、離子積Q與Ksp比較、溶解度計算、沉澱選擇性與分離技巧、沉澱質量與溶質損失估算,本節介紹難溶性鹽類在水中達到飽和時的溶解平衡，並引入溶度積（Ksp）的觀念，用以定量描述各離子濃度的乘積在平衡時的值。學生需理解如何列出正確的Ksp表示式、根據溶解度反推Ksp，或由Ksp推算溶解度。常見題型包含判斷不同離子共存時是否會產生沉澱（利用Q與Ksp比較）、計算在含有同離子溶液中溶解度的變化（同離子效應），以及多種難溶鹽的比較與分離操作。此外，也會考應用Ksp推導沉澱質量、溶解損失率與離子濃度變化等實驗型計算。題型設計涵蓋觀念理解、代數推導與圖表分析，須靈活應用基本原理解釋化學現象，培養對溶解平衡的直觀掌握與數學操作能力。
,11,選修三,2,酸鹼鹽,1,布-洛酸鹼理論,布-洛酸鹼理論、質子的供體與受體、共軛酸鹼對、兩性物質、酸鹼強弱與反應趨勢、酸鹼強度與共軛關係、酸鹼定義比較、多質子酸,本節介紹布-洛酸鹼理論（Bronsted-Lowry Theory），定義酸為「提供質子（H⁺）的物質」，鹼則為「接受質子（H⁺）的物質」，並進一步延伸出「共軛酸鹼對」的概念，即一對物質彼此間相差一個質子。學生需能判斷一對物質是否為共軛酸鹼對、分辨何者能同時做為酸與鹼（兩性物質），並理解強酸對應弱鹼、強鹼對應弱酸的概念。此外，還會介紹多質子酸的判別方式，以及酸鹼反應的方向通常由強酸強鹼生成弱酸弱鹼。常見題型包括：判斷酸或鹼的角色、共軛酸鹼對辨識、兩性物質判定、反應趨勢推論、酸鹼強度比較與共軛鹼的鹼性排序等，題型多元但核心皆為質子的轉移判斷與其化學性質的理解。
,11,選修三,2,酸鹼鹽,2,溶液的酸鹼度,pH與pOH的定義與計算、強酸與弱酸的區別、Ka與Kb的關係、解離百分率與濃度的關係、溫度對Kw與pH的影響、水的自解離與離子積Kw、弱酸弱鹼的解離平衡與圖形判讀,在這一節中，學生將深入學習水溶液中酸鹼性的量化表現方式——pH與pOH，並了解水的自我解離現象及其離子積Kw的重要意義。學生會學會如何計算強酸、強鹼溶液的pH值，以及利用Ka、Kb值推算弱酸、弱鹼的pH值與解離度。此外，本節也探討濃度變化對解離百分率與pH的影響，以及溫度變化對Kw與中性點的改變。在題型方面，常見的有：給定Ka計算pH、稀釋後pH的變化、由圖判讀酸鹼的相對強弱、比較酸鹼的解離百分率、應用Ka×Kb = Kw計算共軛對的性質，以及溫度改變對Kw、pH的影響等。透過這些題目，學生能夠掌握酸鹼平衡在不同情境下的變化趨勢與計算技巧，為後續酸鹼滴定、緩衝液等單元打下紮實基礎。
,11,選修三,2,酸鹼鹽,3,鹽的命名與水解,酸式鹽、正鹽、鹼式鹽、鹽的命名、水解、離子酸鹼性、複鹽、錯鹽,本節主要介紹鹽類的命名方式與其在水中發生水解反應的情形。學生需掌握如何根據化學式正確命名酸式鹽、正鹽與鹼式鹽，並區分複鹽與錯鹽等特殊鹽類。進一步地，需理解鹽在水中的酸鹼性取決於其所含的陽、陰離子是否源自強酸強鹼，若來自弱酸或弱鹼，則可能會發生水解反應改變溶液的pH值。常見題型包括判斷鹽的命名是否正確、分類鹽的種類、預測水溶液的酸鹼性、比較pH值大小、計算酸或鹽的Ka、Kb與其關係（Ka×Kb＝Kw），以及選擇能生成酸式鹽的酸鹼混合組合等。學生應熟悉鹽類的水解對酸鹼性的影響，並能根據共軛酸鹼強度推斷pH變化趨勢，以應對選擇題與計算題的考驗。
,11,選修三,2,酸鹼鹽,4,緩衝溶液,緩衝溶液、共軛酸鹼對、緩衝容量、同離子效應、緩衝溶液的配製、pH與Ka/Kb的關係、影響緩衝效果的因素、緩衝溶液的應用,本節主要介紹緩衝溶液的定義、原理與應用。緩衝溶液是由一對共軛酸鹼組成，能夠在加入少量強酸或強鹼時維持pH值穩定，常見於生物體液如血液中。常用的緩衝對有CH₃COOH/CH₃COO⁻、NH₄⁺/NH₃等。學生需理解Henderson-Hasselbalch公式，以計算緩衝液的pH值，並掌握如何利用弱酸與其鹽（或弱鹼與其鹽）配製目標pH的緩衝溶液。題型常考包括：判斷何者為緩衝液、比較不同濃度緩衝液的效果、估算加入強酸或鹼後的pH變化、依Ka或Kb值選擇合適的緩衝對、緩衝液失效的條件等。考題強調邏輯判斷與定量計算並重，需靈活運用概念與公式。
,11,選修三,2,酸鹼鹽,5,酸鹼滴定,當量點、滴定終點、指示劑變色範圍與選擇、酸鹼中和反應、強酸強鹼與弱酸弱鹼的滴定曲線、滴定實驗儀器操作、滴定計算、緩衝溶液與半當量點,本節介紹酸鹼滴定的基本概念與應用，主要探討如何利用已知濃度的酸或鹼滴定未知濃度的鹼或酸，並透過觀察指示劑變色來判斷反應是否達當量點。學生需理解當量點是酸釋出H⁺的莫耳數等於鹼釋出OH⁻的莫耳數的時刻，並且終點與當量點可能略有差距，因此選擇適當變色範圍的指示劑（如酚酞、甲基紅）是關鍵。常見題型包括判讀滴定曲線、計算未知濃度、選擇指示劑、緩衝溶液的判別、以及滴定實驗操作的正確性與誤差分析。題目也常結合生活情境（如制酸劑、維生素C含量測定等）或考驗學生對當量關係與中和反應的理解能力，是理解化學定量分析的重要基礎章節。
,12,選修四,1,氧化與還原,1,氧化數,氧化數定義、常見元素的氧化數、氧化數計算規則、氧化劑與還原劑、自身氧化還原反應、氧化還原反應的判斷、氧化數與反應平衡、氧化劑與還原劑的強弱比較、氧化數的應用與推理,本節介紹化學中一個重要的概念——氧化數，作為判斷氧化還原反應的基礎。學生需理解氧化數的定義與意義，學會根據電負度與共用電子對的分配原則，計算原子在化合物或離子中的氧化數，並掌握常見元素如H、O、F、Cl、Na等的常見氧化數。透過氧化數變化的觀察，學生可辨認氧化劑與還原劑，並能判斷一反應是否為氧化還原反應，甚至進一步找出是否為「自身氧化還原反應」。此外，氧化數的觀念也可應用於平衡氧化還原反應、推論電子轉移的數量、比較元素的還原力與氧化力強弱等。常見題型包括氧化數計算、找出氧化劑/還原劑、反應是否為氧化還原反應、自身氧化還原反應判斷、氧化劑或還原劑比例計算與反應係數總和計算等。本節概念紮實且具邏輯性，是學好後續氧化還原反應平衡與電化學的關鍵基礎。
,12,選修四,1,氧化與還原,2,氧化還原滴定,氧化還原滴定、滴定裝置與操作、當量點與終點、常見氧化劑與還原劑、電子轉移與氧化數變化、定量計算與莫耳數關係、指示劑選擇與變色原理、間接滴定與反應配平,本節主要介紹氧化還原滴定的基本概念與操作應用。學生將學會利用強氧化劑（如KMnO₄、K₂Cr₂O₇）在酸性環境下，與還原劑（如Fe²⁺、C₂O₄²⁻、H₂O₂、SO₃²⁻等）進行滴定反應，藉由得失電子的莫耳數計算分析未知溶液的濃度或純度。內容涵蓋滴定所需儀器的認識、酸的選擇、指示劑的用途與變色原理，以及滴定反應的反應式配平與電子數守恆的應用。常見題型包含莫耳數計算、氧化數變化比較、KMnO₄或K₂Cr₂O₇與不同還原劑的體積比、重量百分濃度的求法、間接滴定、滴定終點的判斷、實驗設計的合理性分析等。題目常融合實驗數據與理論知識，需具備良好的計算能力與化學邏輯推理能力，尤其需熟悉氧化劑與還原劑的性質及電子轉移數的配對技巧。
,12,選修四,1,氧化與還原,3,電化電池,電池基本構造、電池符號、電極反應、標準電極電位、電子流動方向、電動勢計算、常見化學電池、電池與能量轉換、影響電壓的因素,本節介紹化學電池中最重要的「電化電池」原理，從電池的基本結構出發，學生會學到如何書寫電池符號、辨認陽極與陰極、電子流向與離子移動的方向，進一步學會計算電動勢（電壓），並了解標準電極電位的意義。透過標準氫電極的定義作為參考點，能比較不同金屬的還原能力。常見的考題類型包含：判斷正負極、推算電壓大小、依電極反應寫出半反應式、計算未知電極電位、比較氧化還原能力強弱、電壓變化因素、以及應用在市售電池如碳鋅電池、鋰電池、鉛蓄電池與燃料電池的判斷與分析。本節也強調電壓與濃度、溫度、離子種類等變因的關聯，是整個氧化還原章節中邏輯與運算整合最豐富的一小節。
,12,選修四,1,氧化與還原,4,電解與電鍍,電解反應、電鍍原理、電極產物判斷、還原電位、法拉第電解定律、化學電鍍、工業電解應用、電解液與電極材料選擇,本節「電解與電鍍」介紹了如何利用外加電壓促使非自發性的氧化還原反應進行，即電解現象，並延伸到應用層面的金屬電鍍與工業製程。學生需理解電解反應中陽極與陰極的反應機制，以及電解液的選擇與不同離子在電場中的遷移與競爭還原。常見題型包括判斷電極產物、計算電量與產物質量（應用法拉第定律）、陰極防護金屬選擇、電鍍實驗流程與化學電鍍判斷等。特別需熟悉各種金屬或非金屬離子的標準還原電位，以預測實際電解過程中會優先發生的反應。工業應用如電解精煉銅、電解食鹽水與霍爾法製鋁也需理解其原理與設計細節。此外，需能判斷何種電解液或電極材料適用於特定反應，並掌握電鍍時正負極的連接方式與操作細節，是此章考題的重要核心。
,12,選修四,2,常見物質與應用,1,非金屬元素,非金屬元素、氫氣製備與性質、氮氣製備與性質、氧氣與臭氧、碳與矽的同素異形體與化合物、溫室效應與二氧化碳、氮氧化物與固氮作用、半導體材料與矽元素、工業製程如哈柏法與奧士華法,本節主要介紹生活中常見的非金屬元素，包括氫、氮、氧、碳、矽等元素的性質、用途與製備方法。透過大量題目可見，考題常聚焦於氣體製備反應、實驗裝置判斷、氧化還原概念應用、化合物用途辨識與同素異形體的比較，如鑽石、石墨、石英等。氫氣與氮氣的製備（如亞硝酸鈉與氯化銨共熱）及其作為還原劑或氣球填充氣的應用為重點；氧氣與臭氧的比較、碳與矽的結構差異與半導體性質也是常考方向。學生應熟記各氣體的製備方法、溶解性與檢驗方式，並留意特定反應中的氧化態變化與能量變化，如哈柏法的熱平衡與催化條件等。熟悉題型與概念可幫助有效應對各類型的選擇題與實驗題。
,12,選修四,2,常見物質與應用,2,主族金屬元素,鹼金屬與鹼土金屬、金屬鈉與鎂的製備、氫氧化鈉、碳酸鈉與碳酸氫鈉的比較、鋁的兩性與製備、常見主族金屬化合物的溶解度、索耳未法、主族金屬在生活中的應用,本節主要介紹主族金屬元素（如鈉、鎂、鋁）及其化合物在生活與工業中的應用，並探討它們的性質、製備方式與化學反應。學生將學習鹼金屬和鹼土金屬的化學性質趨勢，如熔點、還原力、溶解度與反應活性，並理解鈉需以電解熔融氯化鈉製備，而非電解溶液。氫氧化鈉為強鹼，具吸濕性與腐蝕性，常用於製肥皂和紙漿。碳酸鈉與碳酸氫鈉（蘇打與小蘇打）則廣泛應用於烘焙與制酸劑，常以索耳未法製備。鋁為兩性元素，其化合物如氧化鋁、氫氧化鋁具有獨特性質，並以拜耳法與霍爾法工業製備鋁。常見題型包括元素性質趨勢判斷、化合物製備與應用、物質比較與實驗設計題，題目偏重理解與應用層面，亦包含索耳未法流程理解與反應推論，學生需熟練常見主族金屬及其化合物的性質與用途。
,12,選修四,2,常見物質與應用,3,過渡金屬元素,過渡元素、配位化合物、中心金屬離子、配位數、配位基、錯合物異構物、鉗合物,過渡元素、配位化合物、中心金屬離子、配位數、配位基、錯合物異構物、金屬氧化數、鉗合物、煉鐵與合金
,12,選修四,2,常見物質與應用,4,先進材料,半導體、導電性、價帶與傳導帶能隙、p型與n型半導體、奈米材料、奈米碳管、液晶、光觸媒、導電塑膠,本節介紹各類先進材料在科技與日常生活中的應用，包括半導體的導電原理、摻雜元素對其導電性的影響（如矽中摻硼形成p型半導體），以及奈米科技的基本概念與代表性材料如奈米碳管、奈米銀、奈米二氧化鈦等。學生需理解導體、半導體與絕緣體之間的能帶差異（Eg），掌握價帶與傳導帶的關係與導電機制。此外，本節也涵蓋液晶顯示器的工作原理（液晶分子受電場排列）、光觸媒的化學原理及應用、導電塑膠的結構特徵（如聚乙炔的單雙鍵交替結構）等重要觀念。常見題型以選擇題為主，聚焦在材料性質的比較、應用實例判斷、結構與功能的對應，以及計算奈米尺度與原子數量等，考生需具備推理與科學應用能力。
,12,選修五,1,有機化合物,1,有機化合物的組成與命名,有機化合物的定義、烴類分類、烷類的命名原則、同分異構物、燃燒分析與實驗式推導、不飽和度判斷、烷類的物理與化學性質、飽和與不飽和烴的辨識、分子量的測定方法,本節主要介紹有機化合物的基本組成與分類，並以烷類作為起點，說明其命名原則與結構特徵。學生將學習如何根據IUPAC命名法對直鏈與支鏈烷類命名，並辨識其同分異構物。此外，透過燃燒反應計算產生的CO₂與H₂O數據，推導出有機化合物的實驗式與分子式，也是本節的重要應用。學生需理解飽和烴與不飽和烴的差異，並學會根據分子式判斷不飽和度，識別環狀或含雙鍵的結構。本節常見題型包括：命名題、同分異構物數目判斷、燃燒分析推算化學式、不飽和度計算、物理性質（沸點、熔點、溶解性）比較、同系物與異構物的判別、以及實驗設計與結果判讀等，題目常結合結構圖與數據計算，考驗學生的推理與歸納能力，是有機化學入門的重要基礎。
,12,選修五,1,有機化合物,2,不飽和烴,烯烴、炔烴、芳香烴、混成軌域、命名規則、官能基位置,本節介紹不飽和烴，包括烯烴、炔烴與芳香烴等三大類有機物，這些分子皆含有碳與碳之間的多重鍵結（雙鍵或三鍵），因此結構上相較於飽和烴更為不穩定，化學性質也更活潑。學生需掌握其分子式判斷、命名規則（如主鏈選擇、編號原則、官能基優先性）及混成軌域與鍵角的判別（sp、sp² 等），理解同分異構物與幾何異構物產生的條件。苯及其衍生物則為芳香烴代表，具特殊的共振結構與穩定性，並常出現在生活與工業中。常見題型包括：分子式推導結構、異構物數量判斷、命名與錯誤選項辨別、結構與性質比較、混成軌域與鍵角判讀、芳香性與非芳香性的區分等，亦常結合實際生活案例（如氣爆事件、塑膠製品原料）作為考題情境，具應用與分析性質。
,12,選修五,1,有機化合物,3,常見有機化合物的種類,官能基、異構物、有機化合物分類、有機化合物命名、物理性質比較、酯化反應、完全燃燒計算,本節介紹常見有機化合物的種類與性質，包括醇、醛、酮、羧酸、酯、醚、胺、酚及芳香烴等，並教導如何根據官能基判別化合物類別。學生需熟悉各類有機物的官能基結構、物理與化學性質（如酸鹼性、水溶性、沸點、氣味等），以及基本命名原則與異構物類型。此外，本節常考題型包含：1. 根據結構判斷官能基、命名、分類；2. 針對同分異構物、結構異構物進行計算與辨識；3. 由燃燒生成物推估分子式或官能基；4. 判斷有機物間的異構關係（如酯與酸、醛與酮等）；5. 由實驗性質（揮發性、溶解度、試紙反應）判定未知化合物；6. 分子間作用力對沸點、溶解度的影響排序。掌握官能基特徵與性質判斷為本節解題關鍵。
,12,選修五,2,有機化合物的製備與反應,1,碳氫化合物,烷類性質與反應、烯類性質與反應、炔類性質與反應、芳香烴性質與反應、加成反應、取代反應、氧化反應、聚合反應、有機化合物的辨識與實驗測試方法,本節主要介紹碳氫化合物的基本分類，包括烷類、烯類、炔類與芳香烴，並說明其分子結構、化學性質及常見反應類型。學生需理解飽和與不飽和烴的差異，並能判別各類烴是否可進行加成反應（如與溴水或HCl）、取代反應（如甲烷與氯在光照下反應），或是氧化反應（如甲苯被KMnO₄氧化生成苯甲酸）。此外，也探討各類烴在工業上的應用，例如乙烯為重要的石化原料、苯用於製備塑膠與炸藥等。常見題型包含化合物結構判別、反應生成物預測、異構物計算、反應條件判斷，以及透過實驗結果進行化合物鑑定，考驗學生對有機化學基本概念與應用反應的掌握與理解。
,12,選修五,2,有機化合物的製備與反應,2,有機鹵化物,有機鹵化物的命名與分類、有機鹵化物的取代反應、脫去反應、有機鹵化物的加成反應、有機鹵化物的聚合反應、有機鹵化物的製備與用途、環境與健康影響,本節介紹有機鹵化物的基本結構與命名方式，重點說明其製備方式、化學反應類型與工業應用。有機鹵化物通常由烴類進行取代或加成反應製得，常見反應包括取代反應（如鹵烷與NaOH水溶液共熱生成醇）、脫去反應（如鹵烷與NaOH酒精溶液共熱生成烯）、聚合反應（如氯乙烯聚合為PVC），以及與金屬鈉反應合成新烴類。在應用上，某些有機鹵化物如氟氯烷、DDT、氯仿曾廣泛使用於冷媒、殺蟲劑與溶劑，但部分因破壞臭氧層或毒性過高已被禁用。常見題型包括反應產物判斷、反應類型辨識、命名與異構物判別、冷媒與有機鹵化物的環保議題等，需掌握反應條件與生成物推理能力。
,12,選修五,2,有機化合物的製備與反應,3,醇、酚、醚,醇類結構與分類、酚的性質與反應、醚的性質與製備、醇的氧化反應、醇酚醚的同分異構與官能基、醇酚醚之鑑別方法,本節介紹醇、酚、醚三類含氧有機化合物，說明其結構、命名、製備方式及化學性質。醇依羥基數目與碳原子種類可分為一元、二元、三級醇等，並具可與鈉反應、可被氧化的特性，氧化後可生成醛、酮或羧酸；酚具有弱酸性，可與NaOH反應並能與FeCl₃生成紫色錯合物；醚則為低極性物質，通常不與鈉或氧化劑反應，並可由醇在特定條件下脫水生成。常見題型包括醇的分類與異構物數目判斷、醇類氧化產物推斷、與氧化劑或金屬反應的能力、各類官能基的鑑別（如FeCl₃試劑、Na、NaHCO₃等）、醇酚醚的沸點與溶解度比較等，需靈活運用結構與性質來解題。
,12,選修五,2,有機化合物的製備與反應,4,醛與酮,醛與酮的官能基、銀鏡反應、多侖試劑、斐林試液、醛酮的氧化還原反應、醛酮的製備與鑑別、醛酮的物理性質與用途,本節介紹有機化合物中重要的兩類—醛與酮，著重於其官能基（羰基）的結構與性質。醛的官能基為–CHO，酮為C=O夾在兩個碳原子之間，兩者雖結構相似但化學性質差異顯著。醛類容易被氧化為羧酸，可與斐林試液產生紅色Cu₂O沉澱或與多侖試劑產生銀鏡反應，這些反應也常用於鑑別醛與酮。酮類則較穩定，不易被氧化，也無法與上述試劑反應。學習上需掌握醛與酮的製備（如醇的氧化）、命名、結構判別與相關反應，特別是與氧化劑如酸性二鉻酸鉀、過錳酸鉀的反應機制。此外，需了解常見的醛酮類物質用途（如甲醛防腐、丙酮溶劑等）及其物理性質（如極性、水溶性、沸點）。常見題型包括結構判別、反應產物預測、官能基鑑別試題及實驗設計與推論，考題多以選擇題為主，強調觀念整合與反應條件的理解。
,12,選修五,2,有機化合物的製備與反應,5,酸與酯,羧酸的性質與分類、酯的命名與結構、酯化與水解反應、油脂的組成與皂化、酯類的香味與用途、脂肪酸的不飽和性與氫化反應,本節介紹酸與酯這兩類重要的有機化合物。羧酸如甲酸與乙酸具有明顯的酸性，可與碳酸氫鈉反應產生氣體，並可進行氧化、還原反應；酯類則是由羧酸與醇在酸催化下脫水形成，具特殊香氣，常用於香料與溶劑。酯可再經水解，生成對應的酸與醇，水解反應可用酸或鹼作催化，鹼性水解稱為皂化反應。油脂則是由甘油與脂肪酸形成的三酸甘油酯，具典型酯類性質，水解後可製成肥皂。此節常見題型包括結構式推論、水解與酯化反應計算、香味酯的來源判斷、油脂與飽和度關係、皂化反應產率計算、與斐林、多侖等試劑的反應比較。
,12,選修五,2,有機化合物的製備與反應,6,胺與醯胺,胺與醯胺的結構與分類、胺與醯胺的酸鹼性與溶解度、分子間氫鍵對沸點與熔點的影響、胺與酸或醯基化合物的反應、水解反應產物,本節主要介紹胺與醯胺兩類含氮有機化合物的結構、性質與反應。學生需掌握胺的分類（一級、二級、三級）及其與水形成氫鍵的能力對溶解度與沸點的影響，並了解胺類通常呈鹼性，能與酸形成鹽類。醯胺類則因具分子間氫鍵而具有較高的沸點，多呈中性。重點反應包括胺與鹽酸的中和、胺與醯氯或酯的取代反應、醯胺的酸或鹼性水解產物判斷。常見應用如苯胺作為染料原料、乙醯胺基酚作為藥物成分等，也會考學生對其製備過程（如硝基苯還原）的理解。題型多以選擇題形式出現，常考結構分類、酸鹼性判斷、溶解度比較、沸點比較、水解產物推論與衍生物應用等，並穿插與其他官能基如酯、羧酸等的綜合比較題。掌握官能基判斷與基本反應邏輯是得分關鍵。
,12,選修五,3,聚合物,1,常見聚合物的分類與性質,聚合物的分類、加成聚合、縮合聚合、聚合物的單體結構、天然與合成聚合物、熱塑性與熱固性塑膠、聚合度與平均分子量、聚合物的官能基與物理性質,本節介紹聚合物的基本概念，包括其定義、結構、性質及分類。學生需了解聚合物是由許多單體透過加成聚合或縮合聚合形成的高分子，並具高分子量且常為混合物，故分子量以平均值表示。聚合反應依性質可分為加成聚合（不飽和單體間反應，無小分子釋出）與縮合聚合（多官能基單體間反應，會釋出小分子如水）。聚合物也可依來源分為天然（如澱粉、蛋白質）與合成（如PE、PET）。此外，依加工性質可分為熱塑性與熱固性塑膠。常見題型包括：辨識聚合類型與反應條件、聚合物與單體的關係、聚合度與分子量計算、官能基判斷、熱塑與熱固性塑膠應用與比較、加成與縮合聚合之原子效率比較等。掌握結構與反應特徵是解題的關鍵。
,12,選修五,3,聚合物,2,常見聚合物的結構與製備,蛋白質與核酸的構造、聚合物的官能基與鍵結、聚合物的性質與應用、聚合物的分類,本節介紹生活中常見的聚合物及其結構、製備方法與應用，包含天然聚合物如澱粉、纖維素、肝醣、蛋白質與核酸，以及合成聚合物如PVC、PET、PE、PP、PS、達克綸、耐綸與特夫綸等，探討其單體種類、聚合方式（加成或縮合）、化學結構與官能基，並延伸至聚合物在材料、醫藥、食品與環保上的實際應用。重要觀念包括：聚合物的單體識別、聚合方式判別、結構特徵（如醯胺鍵、醚鍵、氫鍵）、不同聚合物的物性差異（如熱塑性與熱固性），以及核酸、蛋白質的組成與生理功能。常見題型包含：配對聚合物與單體、辨識聚合方式、分子結構與官能基判斷、分子量大小比較、加成與縮合聚合反應式推斷、生活應用與材料性質分析等，並可能考驗學生對分子圖結構的理解與分辨能力。
,12,選修五,3,聚合物,3,化學與生活,常見塑膠的種類與用途、塑膠的環境影響與回收標示,本節介紹了化學與生活的連結，重點放在塑膠與聚合物的應用與環境影響。學生需理解各類聚合物（如PE、PVC、PS、PMMA等）的單體來源、聚合方式（加成或縮合聚合）及其實際用途，並能判斷正確配對。另需熟悉地球限度（Planetary Boundaries）九大指標中與化學相關的議題，如CO₂導致氣候變遷、微粒污染對健康影響等。常見題型包括：塑膠分類與回收標示辨認、單體與聚合物關係、聚合反應類型判斷、環保概念應用等，強調跨章節理解與生活實例連結能力。
